customer_id,age,tenure_months,account_type,monthly_balance_eur,num_products,monthly_transaction_count,monthly_transaction_amount_eur,has_direct_debits,direct_debit_count,uses_digital_bank_secondary,was_kbc_ulster_customer,months_since_switching,experienced_switching_difficulty,branch_visits_monthly,customer_service_calls_6months,has_complaint_history,credit_score_band,has_mortgage,has_savings_goal,churn
IRLBANK_05214,30,112,Current + Mortgage,1028.51,3,199,7096.3,True,3,True,False,0,False,0,2,False,High,True,False,0
IRLBANK_05215,48,50,Current + Savings,20408.48,4,147,5270.56,False,0,True,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_05216,26,40,Savings Account,20378.31,1,16,671.1,False,0,False,False,0,False,1,4,False,Medium,False,True,0
IRLBANK_05217,49,38,Current Account,13022.81,2,154,5516.33,True,14,False,False,0,False,0,4,False,High,False,False,0
IRLBANK_05218,46,82,Current Account,1374.54,2,133,4779.01,True,11,False,False,0,False,0,0,False,Low,False,False,0
IRLBANK_05219,36,170,Current Account,1276.08,1,17,706.21,True,5,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_05220,37,69,Current + Savings,6628.26,3,56,2075.51,True,3,True,True,16,False,0,1,False,Medium,False,True,0
IRLBANK_05221,49,27,Current + Mortgage,10399.81,3,110,3971.47,True,11,False,False,0,False,1,0,False,Medium,True,False,0
IRLBANK_05222,35,138,Current + Savings,18792.32,2,166,5937.65,True,2,True,False,0,False,4,4,False,High,False,False,0
IRLBANK_05223,32,145,Current Account,17957.12,1,140,5024.78,True,4,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_05224,42,54,Current + Savings,1350.45,3,74,2707.5,True,12,False,False,0,False,1,3,False,Medium,False,False,0
IRLBANK_05225,37,143,Current + Mortgage,43183.25,4,188,6710.08,True,4,False,False,0,False,1,0,False,Medium,True,False,0
IRLBANK_05226,66,68,Current + Mortgage,1364.38,3,79,2883.05,True,13,False,False,0,False,0,1,False,High,True,True,0
IRLBANK_05227,65,58,Current + Savings,14666.57,2,22,881.76,True,9,False,False,0,False,4,0,False,High,False,True,0
IRLBANK_05228,47,114,Current + Savings,7073.41,2,95,3444.82,True,7,False,False,0,False,2,2,False,Low,False,False,0
IRLBANK_05229,40,119,Current + Savings,9072.75,3,91,3304.38,True,8,False,False,0,False,2,0,True,Medium,False,False,0
IRLBANK_05230,26,98,Current Account,7410.16,1,139,4989.67,True,1,False,False,0,False,0,1,False,High,False,False,0
IRLBANK_05231,39,171,Current + Savings,16302.22,2,133,4779.01,False,0,True,False,0,False,0,5,False,Medium,False,False,0
IRLBANK_05232,46,154,Current + Savings,8108.97,2,184,6569.64,False,0,False,False,0,False,1,4,False,Medium,False,False,0
IRLBANK_05233,31,72,Current + Savings,15106.01,2,60,2215.95,True,7,False,False,0,False,1,5,False,Medium,False,True,0
IRLBANK_05234,45,54,Current + Savings,1341.37,3,195,6955.85,True,10,False,False,0,False,3,0,False,Medium,False,True,0
IRLBANK_05235,34,112,Current + Savings,16121.63,2,181,6464.31,True,9,True,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_05236,56,88,Current + Savings,39641.59,3,161,5762.1,True,9,False,False,0,False,7,3,False,High,False,False,0
IRLBANK_05237,49,61,Current Account,8666.01,1,171,6113.21,True,12,True,False,0,False,0,0,False,High,False,True,0
IRLBANK_05238,39,82,Current + Mortgage,29958.89,3,89,3234.16,True,12,True,False,0,False,0,3,False,High,True,False,0
IRLBANK_05239,36,112,Current + Savings,1986.5,2,22,881.76,True,5,False,True,10,True,0,2,False,Medium,False,False,1
IRLBANK_05240,47,128,Current + Savings,14141.99,4,19,776.43,True,1,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_05241,25,147,Current Account,1481.46,1,88,3199.05,True,13,False,False,0,False,1,0,False,Medium,False,False,0
IRLBANK_05242,23,77,Current + Mortgage,5804.42,3,159,5691.88,True,6,False,False,0,False,0,1,False,High,True,False,0
IRLBANK_05243,29,117,Current + Savings,8725.99,2,48,1794.63,True,3,True,False,0,False,2,2,False,High,False,False,0
IRLBANK_05244,41,78,Current + Savings,8636.65,3,186,6639.86,True,7,False,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_05245,42,52,Current + Mortgage,8890.2,3,144,5165.23,True,8,True,False,0,False,0,0,False,Low,True,False,0
IRLBANK_05246,32,80,Current + Mortgage,3096.19,4,125,4498.13,True,6,True,False,0,False,0,1,False,Low,True,False,0
IRLBANK_05247,39,101,Current + Savings,29111.91,2,72,2637.28,False,0,True,True,11,True,0,3,False,High,False,False,1
IRLBANK_05248,36,65,Current Account,52.6,2,133,4779.01,True,2,False,False,0,False,0,0,False,Medium,False,False,0
IRLBANK_05249,46,91,Current + Mortgage,7761.72,5,36,1373.31,True,10,False,False,0,False,3,0,False,Medium,True,True,0
IRLBANK_05250,38,83,Current + Mortgage,16085.88,4,200,7131.41,True,11,False,False,0,False,3,1,False,Medium,True,False,0
IRLBANK_05251,53,93,Current Account,17739.57,2,45,1689.3,True,10,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_05252,45,13,Current + Savings,10189.6,2,196,6990.97,True,9,True,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_05253,36,83,Current + Savings,6841.79,2,188,6710.08,True,15,True,False,0,False,1,4,False,Low,False,False,0
IRLBANK_05254,36,85,Current Account,4890.11,1,124,4463.02,True,14,True,True,1,False,1,2,False,High,False,False,1
IRLBANK_05255,39,23,Current Account,4775.66,1,81,2953.27,True,13,False,False,0,False,0,2,False,Low,False,False,0
IRLBANK_05256,26,26,Current + Savings,4428.46,2,53,1970.18,True,7,True,False,0,False,0,2,False,High,False,False,0
IRLBANK_05257,55,113,Current + Mortgage,9628.92,5,50,1864.85,True,9,False,True,34,True,4,2,False,Medium,True,True,0
IRLBANK_05258,34,8,Current Account,10510.55,1,125,4498.13,True,2,True,False,0,False,0,1,False,High,False,False,1
IRLBANK_05259,36,156,Current + Mortgage,5784.93,3,46,1724.41,True,6,True,False,0,False,2,0,False,Medium,True,False,0
IRLBANK_05260,58,62,Current + Mortgage,10801.61,4,178,6358.98,True,9,False,False,0,False,2,3,False,Medium,True,False,0
IRLBANK_05261,56,111,Current + Mortgage,6013.93,3,116,4182.14,True,8,False,False,0,False,0,3,False,Medium,True,True,0
IRLBANK_05262,34,104,Savings Account,819.38,1,16,671.1,False,0,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_05263,37,61,Current + Savings,15263.56,2,148,5305.67,True,10,True,False,0,False,1,0,False,Medium,False,False,0
IRLBANK_05264,56,18,Savings Account,16351.39,1,8,390.22,False,0,False,False,0,False,3,1,False,High,False,False,1
IRLBANK_05265,39,101,Current + Mortgage,2479.0,4,191,6815.41,True,5,False,False,0,False,0,2,False,Medium,True,False,0
IRLBANK_05266,43,132,Current + Savings,12350.45,2,123,4427.91,True,10,False,False,0,False,1,1,False,Medium,False,True,0
IRLBANK_05267,33,161,Current Account,5725.94,1,160,5726.99,False,0,True,False,0,False,4,0,False,Medium,False,False,1
IRLBANK_05268,62,67,Current Account,1059.36,2,19,776.43,True,11,False,False,0,False,4,2,False,Medium,False,False,0
IRLBANK_05269,52,61,Current + Savings,4059.97,2,103,3725.7,True,2,True,False,0,False,1,0,True,High,False,True,0
IRLBANK_05270,51,52,Current + Mortgage,637.13,4,135,4849.23,True,7,True,False,0,False,1,0,False,High,True,False,0
IRLBANK_05271,52,174,Current + Savings,12351.71,2,45,1689.3,True,8,False,False,0,False,0,0,False,Medium,False,True,0
IRLBANK_05272,52,63,Current + Savings,1747.57,3,129,4638.57,True,8,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_05273,42,153,Current Account,1436.76,2,128,4603.46,True,11,False,True,27,True,1,2,True,Low,False,True,0
IRLBANK_05274,49,10,Current + Mortgage,1870.98,4,142,5095.01,True,13,True,True,31,True,1,2,False,High,True,True,0
IRLBANK_05275,48,76,Current + Savings,2050.82,2,160,5726.99,True,2,True,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_05276,61,72,Current + Mortgage,8965.69,4,87,3163.93,False,0,False,False,0,False,2,1,False,Low,True,False,0
IRLBANK_05277,44,42,Savings Account,8142.18,1,10,460.44,False,0,False,False,0,False,4,0,False,Low,False,False,1
IRLBANK_05278,50,10,Current + Savings,1108.0,4,18,741.32,False,0,False,False,0,False,0,2,False,High,False,True,0
IRLBANK_05279,37,106,Current + Savings,10310.99,2,64,2356.4,True,13,False,True,27,False,1,1,False,Medium,False,True,0
IRLBANK_05280,35,43,Current Account,3434.67,1,185,6604.75,False,0,True,False,0,False,0,2,False,Medium,False,True,1
IRLBANK_05281,61,140,Current Account,4892.14,1,185,6604.75,True,4,False,False,0,False,3,2,False,Medium,False,False,0
IRLBANK_05282,48,135,Current Account,1066.97,1,129,4638.57,True,8,True,False,0,False,1,1,False,Medium,False,False,1
IRLBANK_05283,29,90,Savings Account,9865.18,1,17,706.21,False,0,True,True,31,False,1,6,False,Medium,False,False,1
IRLBANK_05284,30,88,Current + Savings,3775.69,2,26,1022.2,True,4,False,True,16,True,1,2,False,Medium,False,True,0
IRLBANK_05285,51,84,Current Account,8000.2,1,156,5586.55,False,0,False,False,0,False,0,2,False,High,False,False,0
IRLBANK_05286,43,141,Current + Savings,4458.04,2,75,2742.61,False,0,False,False,0,False,1,3,True,High,False,False,1
IRLBANK_05287,48,26,Current + Savings,400.83,2,179,6394.09,False,0,False,False,0,False,1,1,False,Low,False,True,0
IRLBANK_05288,46,142,Current + Savings,9725.38,2,199,7096.3,True,10,True,False,0,False,0,2,False,Low,False,True,0
IRLBANK_05289,40,28,Current Account,6432.78,2,30,1162.64,True,7,True,True,22,False,0,0,False,High,False,False,0
IRLBANK_05290,32,81,Current + Savings,4556.75,3,118,4252.36,True,4,True,False,0,False,2,1,False,Low,False,False,0
IRLBANK_05291,52,159,Savings Account,1800.68,2,19,776.43,False,0,True,False,0,False,1,3,False,Medium,False,True,0
IRLBANK_05292,45,124,Current Account,7832.63,1,37,1408.42,True,14,True,False,0,False,2,2,False,Medium,False,False,0
IRLBANK_05293,38,145,Current + Savings,2574.85,3,136,4884.34,True,9,True,False,0,False,0,0,False,High,False,False,0
IRLBANK_05294,24,175,Current Account,4485.37,1,126,4533.24,True,9,True,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_05295,35,156,Current + Mortgage,465.15,4,71,2602.17,True,11,False,True,10,False,1,0,False,Medium,True,True,0
IRLBANK_05296,41,46,Current + Mortgage,11995.58,3,19,776.43,True,4,True,False,0,False,0,1,False,High,True,False,0
IRLBANK_05297,32,80,Current + Savings,754.81,3,62,2286.18,True,3,True,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_05298,32,20,Current Account,17719.5,1,51,1899.96,True,4,True,False,0,False,0,2,False,Low,False,True,1
IRLBANK_05299,48,27,Current + Savings,16173.89,2,151,5411.0,False,0,True,False,0,False,3,0,False,Low,False,True,0
IRLBANK_05300,41,16,Current + Savings,28348.52,3,39,1478.64,True,9,True,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_05301,48,19,Savings Account,19126.19,1,6,319.99,False,0,False,False,0,False,0,0,False,High,False,True,0
IRLBANK_05302,30,79,Current Account,28436.93,2,132,4743.9,True,7,True,False,0,False,2,1,False,Low,False,False,0
IRLBANK_05303,23,180,Current Account,17462.52,1,182,6499.42,True,15,True,False,0,False,1,1,False,High,False,True,0
IRLBANK_05304,40,92,Current Account,954.85,1,43,1619.08,True,4,True,False,0,False,0,4,False,Medium,False,False,1
IRLBANK_05305,28,162,Current + Savings,4605.5,3,33,1267.97,True,9,False,False,0,False,0,1,False,Low,False,True,0
IRLBANK_05306,29,21,Current + Mortgage,633.7,4,162,5797.21,True,9,True,False,0,False,1,2,False,Medium,True,False,0
IRLBANK_05307,29,114,Savings Account,6304.91,1,13,565.77,False,0,True,False,0,False,1,3,False,Low,False,False,1
IRLBANK_05308,32,78,Current Account,6036.04,1,97,3515.04,True,13,False,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_05309,21,74,Current Account,20426.69,2,183,6534.53,True,1,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_05310,42,6,Savings Account,27971.47,1,9,425.33,False,0,True,False,0,False,2,0,False,Medium,False,False,1
IRLBANK_05311,28,53,Current Account,2404.99,1,111,4006.58,False,0,False,False,0,False,1,0,False,Medium,False,False,1
IRLBANK_05312,39,137,Current Account,6984.18,1,141,5059.89,True,9,True,False,0,False,2,2,False,High,False,False,1
IRLBANK_05313,52,25,Current Account,4995.57,1,107,3866.14,True,8,True,False,0,False,2,1,True,Low,False,False,1
IRLBANK_05314,31,64,Current + Savings,6330.23,2,187,6674.97,True,3,False,False,0,False,3,1,False,Medium,False,False,0
IRLBANK_05315,28,98,Current + Savings,6069.65,2,49,1829.74,True,8,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_05316,37,31,Current + Mortgage,19638.85,3,178,6358.98,True,4,True,False,0,False,1,2,False,Medium,True,False,0
IRLBANK_05317,35,3,Current + Savings,18116.6,3,57,2110.62,True,2,False,False,0,False,0,0,False,Low,False,False,0
IRLBANK_05318,29,120,Current Account,1047.58,2,103,3725.7,True,6,True,False,0,False,0,1,False,High,False,True,0
IRLBANK_05319,40,6,Current + Savings,3386.31,3,37,1408.42,False,0,True,False,0,False,3,2,False,Medium,False,True,0
IRLBANK_05320,37,174,Current Account,11179.65,1,96,3479.93,True,2,True,False,0,False,1,2,False,Medium,False,True,0
IRLBANK_05321,45,66,Current + Savings,9215.78,2,68,2496.84,True,7,True,False,0,False,0,4,False,Low,False,False,0
IRLBANK_05322,41,70,Current Account,7979.84,2,81,2953.27,True,1,False,False,0,False,0,2,False,High,False,False,0
IRLBANK_05323,49,25,Current Account,40679.12,1,168,6007.87,True,4,False,False,0,False,0,3,False,High,False,False,0
IRLBANK_05324,43,89,Current + Savings,3287.06,3,58,2145.73,True,8,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_05325,40,34,Current Account,5792.95,2,149,5340.78,True,7,True,False,0,False,0,0,False,Medium,False,True,0
IRLBANK_05326,49,91,Current Account,30963.35,1,68,2496.84,True,13,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_05327,52,164,Current Account,9514.05,1,118,4252.36,True,7,True,False,0,False,0,0,False,Medium,False,False,1
IRLBANK_05328,32,121,Current + Savings,8368.47,4,65,2391.51,True,15,False,False,0,False,0,2,False,Medium,False,True,0
IRLBANK_05329,34,37,Current Account,1344.96,1,40,1513.75,True,7,True,False,0,False,0,2,False,High,False,False,1
IRLBANK_05330,39,32,Current + Savings,2265.88,3,65,2391.51,True,10,True,False,0,False,1,0,False,High,False,True,0
IRLBANK_05331,45,61,Current + Savings,3791.75,3,152,5446.11,True,11,True,False,0,False,2,2,False,Medium,False,False,0
IRLBANK_05332,47,50,Current Account,5001.62,2,86,3128.82,True,11,False,False,0,False,2,1,False,Low,False,False,0
IRLBANK_05333,60,122,Current + Savings,5500.67,3,82,2988.38,True,7,False,False,0,False,1,1,False,High,False,False,0
IRLBANK_05334,40,49,Current + Savings,18593.51,3,45,1689.3,False,0,False,False,0,False,2,1,False,High,False,True,0
IRLBANK_05335,34,127,Current + Mortgage,907.25,4,99,3585.26,True,11,False,True,24,False,2,3,False,High,True,False,0
IRLBANK_05336,39,56,Savings Account,2283.9,1,8,390.22,False,0,True,False,0,False,1,2,False,Medium,False,True,1
IRLBANK_05337,39,165,Savings Account,1240.46,1,6,319.99,False,0,True,False,0,False,0,4,True,Medium,False,True,1
IRLBANK_05338,42,121,Current + Savings,10633.59,2,83,3023.49,True,7,False,False,0,False,2,1,False,High,False,False,0
IRLBANK_05339,48,59,Current Account,28208.59,1,47,1759.52,True,7,False,False,0,False,0,2,False,Medium,False,False,1
IRLBANK_05340,42,154,Current Account,17951.57,2,106,3831.03,True,5,True,False,0,False,3,4,False,Medium,False,False,0
IRLBANK_05341,28,171,Current Account,10278.59,1,136,4884.34,True,7,True,False,0,False,0,4,False,Low,False,False,1
IRLBANK_05342,52,88,Current + Savings,174.06,2,182,6499.42,True,5,False,False,0,False,0,2,False,Medium,False,True,0
IRLBANK_05343,39,114,Current Account,3409.8,1,185,6604.75,True,13,False,False,0,False,1,0,False,Low,False,False,0
IRLBANK_05344,47,151,Current + Savings,15938.37,2,193,6885.63,False,0,True,False,0,False,0,1,False,High,False,False,0
IRLBANK_05345,40,149,Current Account,8469.06,1,161,5762.1,True,7,True,False,0,False,1,1,False,Low,False,False,0
IRLBANK_05346,35,45,Current + Savings,1881.74,2,76,2777.72,False,0,False,False,0,False,0,1,False,Low,False,True,0
IRLBANK_05347,29,15,Current + Savings,5026.18,2,154,5516.33,True,4,True,False,0,False,0,2,False,Low,False,False,0
IRLBANK_05348,44,17,Current Account,736.2,2,26,1022.2,True,12,False,False,0,False,0,3,False,High,False,False,0
IRLBANK_05349,43,172,Current Account,5885.12,1,30,1162.64,True,8,True,False,0,False,0,3,False,Low,False,False,0
IRLBANK_05350,58,113,Current Account,18503.38,1,136,4884.34,False,0,False,True,4,True,0,1,False,Medium,False,False,1
IRLBANK_05351,31,117,Current Account,315.91,2,29,1127.53,True,7,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_05352,45,27,Current + Savings,7613.1,3,22,881.76,True,6,True,False,0,False,0,3,False,Low,False,False,0
IRLBANK_05353,49,35,Current + Mortgage,2123.22,4,103,3725.7,True,12,True,False,0,False,0,1,False,Medium,True,False,0
IRLBANK_05354,37,13,Current + Savings,37155.51,2,148,5305.67,True,6,False,False,0,False,0,2,False,High,False,False,0
IRLBANK_05355,30,98,Current + Savings,538.54,3,136,4884.34,True,5,True,False,0,False,3,2,False,Medium,False,False,0
IRLBANK_05356,28,108,Current + Mortgage,7683.85,3,68,2496.84,True,2,True,False,0,False,0,1,False,Low,True,True,0
IRLBANK_05357,32,169,Current + Savings,2369.7,3,93,3374.6,True,6,True,False,0,False,3,2,False,Low,False,False,0
IRLBANK_05358,47,138,Current Account,17128.02,1,178,6358.98,True,8,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_05359,51,129,Current + Mortgage,1040.23,3,183,6534.53,False,0,False,False,0,False,0,0,False,Medium,True,False,0
IRLBANK_05360,26,10,Current + Savings,4486.47,4,169,6042.99,True,2,True,False,0,False,0,2,True,Medium,False,False,1
IRLBANK_05361,46,168,Current + Mortgage,1640.09,4,131,4708.79,True,6,True,False,0,False,0,2,False,Medium,True,False,0
IRLBANK_05362,46,103,Current + Savings,12853.28,2,60,2215.95,True,2,False,False,0,False,4,3,False,Medium,False,True,0
IRLBANK_05363,34,163,Current + Savings,3464.05,3,89,3234.16,True,8,False,False,0,False,2,2,False,Medium,False,False,0
IRLBANK_05364,49,42,Current + Mortgage,1653.37,5,150,5375.89,True,14,False,False,0,False,0,0,False,Medium,True,False,0
IRLBANK_05365,36,10,Current + Savings,10354.13,2,185,6604.75,True,15,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_05366,27,31,Current + Savings,13595.66,2,61,2251.07,True,4,False,False,0,False,1,3,False,Low,False,False,0
IRLBANK_05367,42,79,Current + Savings,4965.06,3,177,6323.87,True,12,True,False,0,False,3,1,False,Low,False,False,0
IRLBANK_05368,33,9,Current + Savings,3809.45,2,101,3655.48,True,10,True,False,0,False,0,2,False,High,False,False,0
IRLBANK_05369,44,83,Current + Savings,8000.51,3,62,2286.18,True,8,False,False,0,False,2,2,False,Low,False,False,0
IRLBANK_05370,35,146,Savings Account,8430.56,1,7,355.11,True,13,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_05371,47,122,Current + Savings,8648.04,2,56,2075.51,True,6,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_05372,53,106,Current + Savings,2581.03,2,47,1759.52,True,8,False,False,0,False,0,1,False,Low,False,False,0
IRLBANK_05373,50,172,Current Account,22682.86,1,194,6920.74,True,10,True,False,0,False,1,1,False,High,False,False,0
IRLBANK_05374,49,60,Current Account,1920.73,2,150,5375.89,True,14,True,True,13,False,1,2,False,Medium,False,False,0
IRLBANK_05375,30,158,Current Account,3749.26,1,49,1829.74,True,10,False,False,0,False,0,2,True,Low,False,False,1
IRLBANK_05376,48,158,Current + Mortgage,2669.18,4,167,5972.76,True,9,False,False,0,False,1,0,False,Medium,True,False,0
IRLBANK_05377,58,168,Current Account,21403.52,1,124,4463.02,True,12,True,False,0,False,1,6,False,Low,False,False,0
IRLBANK_05378,59,58,Current + Savings,14099.32,2,110,3971.47,False,0,False,True,3,True,0,1,False,High,False,False,1
IRLBANK_05379,35,153,Current + Savings,13339.58,2,181,6464.31,True,7,False,False,0,False,1,0,False,High,False,True,0
IRLBANK_05380,39,84,Current Account,37.77,1,50,1864.85,True,1,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_05381,41,174,Current Account,9264.36,1,152,5446.11,False,0,False,False,0,False,1,1,False,High,False,False,0
IRLBANK_05382,59,33,Current + Mortgage,2093.76,4,109,3936.36,True,1,False,False,0,False,2,0,False,Medium,True,True,0
IRLBANK_05383,24,124,Current + Savings,27472.47,2,72,2637.28,True,11,True,False,0,False,0,2,False,High,False,False,0
IRLBANK_05384,27,68,Current Account,6052.98,1,190,6780.3,False,0,True,False,0,False,0,2,False,Medium,False,True,1
IRLBANK_05385,32,85,Current + Savings,6653.81,2,158,5656.77,True,1,True,False,0,False,2,0,False,Low,False,True,0
IRLBANK_05386,44,88,Current + Savings,3526.45,3,193,6885.63,True,13,False,False,0,False,2,1,False,Medium,False,False,0
IRLBANK_05387,39,169,Current + Savings,6155.57,3,30,1162.64,True,2,False,False,0,False,1,0,False,Medium,False,True,0
IRLBANK_05388,36,160,Current Account,11081.95,1,119,4287.47,True,11,True,False,0,False,0,0,False,Low,False,True,0
IRLBANK_05389,33,92,Savings Account,6602.83,1,18,741.32,False,0,True,False,0,False,0,0,False,Medium,False,False,1
IRLBANK_05390,48,48,Current + Savings,8201.32,3,17,706.21,False,0,False,False,0,False,0,4,False,High,False,True,0
IRLBANK_05391,41,4,Savings Account,5116.37,1,15,635.99,False,0,False,False,0,False,1,5,False,Medium,False,True,1
IRLBANK_05392,40,131,Current Account,10081.52,1,65,2391.51,True,15,True,False,0,False,3,3,False,High,False,True,0
IRLBANK_05393,57,40,Current Account,18385.48,1,20,811.54,True,13,True,False,0,False,3,2,False,Medium,False,False,1
IRLBANK_05394,42,69,Current + Savings,419.2,3,157,5621.66,True,11,True,False,0,False,4,1,False,Low,False,False,0
IRLBANK_05395,43,135,Savings Account,908.01,1,15,635.99,False,0,True,True,32,False,1,2,False,High,False,True,1
IRLBANK_05396,46,86,Current Account,9256.95,1,137,4919.45,True,15,True,False,0,False,0,0,False,High,False,True,1
IRLBANK_05397,45,11,Current + Savings,3794.72,2,174,6218.54,True,15,True,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_05398,36,172,Savings Account,2646.04,2,11,495.55,False,0,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_05399,61,122,Current Account,1573.9,1,155,5551.44,False,0,False,False,0,False,4,4,True,Medium,False,True,1
IRLBANK_05400,30,87,Current + Savings,6800.96,2,200,7131.41,True,11,True,False,0,False,1,0,False,High,False,False,0
IRLBANK_05401,51,132,Current + Savings,3415.95,3,183,6534.53,True,3,True,False,0,False,0,1,False,Low,False,False,0
IRLBANK_05402,52,26,Current + Savings,5673.58,3,168,6007.87,True,6,True,False,0,False,0,2,False,Low,False,False,0
IRLBANK_05403,41,50,Current Account,25468.31,1,161,5762.1,True,9,False,True,3,True,0,2,False,Medium,False,False,1
IRLBANK_05404,43,168,Current Account,11359.39,2,187,6674.97,True,15,True,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_05405,28,135,Current + Savings,12715.16,2,147,5270.56,True,8,False,False,0,False,0,0,False,Medium,False,False,0
IRLBANK_05406,54,62,Current + Mortgage,1060.92,3,96,3479.93,True,13,False,True,27,False,0,1,False,High,True,False,0
IRLBANK_05407,44,78,Current Account,3144.11,2,65,2391.51,True,3,True,False,0,False,4,3,False,Low,False,False,0
IRLBANK_05408,46,115,Current + Savings,898.5,3,160,5726.99,True,15,True,False,0,False,0,0,False,High,False,True,0
IRLBANK_05409,57,149,Current Account,27667.46,1,49,1829.74,True,11,False,False,0,False,7,1,False,Low,False,True,0
IRLBANK_05410,33,86,Current Account,9170.35,2,144,5165.23,True,2,False,False,0,False,3,1,False,Medium,False,True,0
IRLBANK_05411,39,82,Current Account,155.37,2,139,4989.67,True,15,False,False,0,False,0,1,False,High,False,False,0
IRLBANK_05412,48,161,Current + Mortgage,5162.55,5,149,5340.78,True,14,False,False,0,False,3,4,False,High,True,True,0
IRLBANK_05413,37,91,Current Account,2447.05,1,97,3515.04,True,14,False,False,0,False,0,0,False,Medium,False,True,0
IRLBANK_05414,41,164,Current Account,6211.51,1,79,2883.05,True,14,False,False,0,False,1,1,False,High,False,False,0
IRLBANK_05415,51,45,Current + Savings,1574.52,2,50,1864.85,True,7,True,True,22,True,0,0,False,Low,False,False,1
IRLBANK_05416,39,34,Current Account,468.29,1,184,6569.64,True,9,False,False,0,False,3,1,False,Medium,False,False,0
IRLBANK_05417,53,97,Current Account,3122.77,1,64,2356.4,True,12,True,False,0,False,1,4,True,High,False,False,1
IRLBANK_05418,50,160,Current Account,2802.22,1,192,6850.52,True,8,False,False,0,False,0,1,False,Low,False,True,0
IRLBANK_05419,50,99,Current + Mortgage,10097.44,3,17,706.21,True,5,False,False,0,False,3,2,False,High,True,False,0
IRLBANK_05420,41,36,Current Account,5147.98,1,68,2496.84,True,2,False,False,0,False,0,1,True,High,False,True,1
IRLBANK_05421,38,116,Current + Mortgage,2754.9,3,47,1759.52,True,12,False,False,0,False,0,1,False,Medium,True,False,0
IRLBANK_05422,55,164,Current Account,6759.77,1,146,5235.45,True,12,False,False,0,False,3,2,False,High,False,True,0
IRLBANK_05423,24,176,Current Account,591.91,1,42,1583.97,True,14,True,False,0,False,1,1,False,Medium,False,False,1
IRLBANK_05424,36,98,Current + Mortgage,8686.03,4,26,1022.2,True,13,False,False,0,False,0,0,False,Low,True,True,0
IRLBANK_05425,31,6,Current + Savings,1274.68,2,200,7131.41,True,5,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_05426,43,108,Savings Account,2624.69,1,5,284.88,False,0,False,True,8,False,1,4,False,Medium,False,False,1
IRLBANK_05427,36,112,Current + Savings,2651.66,2,119,4287.47,True,6,True,False,0,False,1,3,False,High,False,False,0
IRLBANK_05428,47,122,Current Account,5016.66,2,105,3795.92,False,0,True,True,12,True,1,2,False,Medium,False,False,1
IRLBANK_05429,38,133,Current + Savings,24487.69,3,15,635.99,False,0,True,False,0,False,1,2,False,Medium,False,False,0
IRLBANK_05430,44,18,Current + Savings,3140.3,2,111,4006.58,False,0,False,False,0,False,1,2,False,Medium,False,False,0
IRLBANK_05431,34,116,Current Account,2642.73,2,161,5762.1,False,0,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_05432,43,27,Current + Mortgage,1479.1,4,186,6639.86,True,7,True,False,0,False,4,1,False,Medium,True,False,0
IRLBANK_05433,25,78,Current + Savings,3980.23,2,26,1022.2,True,12,False,False,0,False,0,2,False,Low,False,True,0
IRLBANK_05434,51,141,Current Account,1607.55,2,117,4217.25,True,9,False,True,23,True,1,0,False,High,False,False,0
IRLBANK_05435,47,52,Current Account,1185.86,2,162,5797.21,True,6,True,False,0,False,0,1,True,Medium,False,False,1
IRLBANK_05436,58,50,Current + Mortgage,15579.37,4,189,6745.19,False,0,False,True,5,True,5,3,False,High,True,True,0
IRLBANK_05437,41,68,Savings Account,432.6,2,13,565.77,False,0,False,False,0,False,0,1,False,Medium,False,False,0
